"0x5567a34f71eee39479926b57f857eef1d975e9f0614f35dc564056f8deb8c461","8224198","1564117580","7/26/2019 5:06:20 AM","0x86e793e413f519b450315fcc4b618eb25a3a54a4","0x4245a93a0a8db6646b47a1cd254510df7160e163","4321.83"
"0x800059dfa7d1583ed6273570f84652571c7adc011b5832483c945ff96756b73e","8224564","1564122396","7/26/2019 6:26:36 AM","0x86e793e413f519b450315fcc4b618eb25a3a54a4","0x4245a93a0a8db6646b47a1cd254510df7160e163","2019.82"
"0xd1170a19dbd94100dc86be841a8dfb355db18ecbe893db3faecb4dc03536ddbe","8224604","1564123011","7/26/2019 6:36:51 AM","0x86e793e413f519b450315fcc4b618eb25a3a54a4","0x4245a93a0a8db6646b47a1cd254510df7160e163","6188.79"
"0xb29fa479457ab1330f1472d58fa1ab851282ebd0155a186d6caa7d005356daca","8225235","1564131939","7/26/2019 9:05:39 AM","0x6748f50f686bfbca6fe8ad62b22228b87f31ff2b","0x86e793e413f519b450315fcc4b618eb25a3a54a4","19997"
"0x352e5e6e4a7407bb9cccb8be310fbdd09945bceb962d145ae6efe095d97f7dd8","8230941","1564207936","7/27/2019 6:12:16 AM","0x86e793e413f519b450315fcc4b618eb25a3a54a4","0xfd3ed8920e4f25af0e5e58d8a817f820bb041b33","10133.45"
"0xebae4c9bfa48a095da7a2e68d233c63bd90503af1c4a237d5e66c3af04360f00","8231258","1564212121","7/27/2019 7:22:01 AM","0x86e793e413f519b450315fcc4b618eb25a3a54a4","0xae6d596cfb9245f7db1dcf4b46e0789bc7de65d1","1008.89"
"0xfa7f55dc488526e332f5369b2f359328978b7c51b4309459219591118023c873","8231412","1564214326","7/27/2019 7:58:46 AM","0x86e793e413f519b450315fcc4b618eb25a3a54a4","0x7a94b82182c25ffb3605e3a7398a69fa9f943655","4053.75"
"0xa1a2e9a96dadc5867dc9032b7de4760de76b4fee802c6434ad841ed3035eaf22","8244463","1564388767","7/29/2019 8:26:07 AM","0x86e793e413f519b450315fcc4b618eb25a3a54a4","0xc0cf0a1744038d891761ac8d4e727cbcf5d4ab7b","2011.18"
"0x81974d6b9ee92480f4ab4bff4a0ff8dfdc30ec0c7d4e34a2a5def7759699e661","8249917","1564462375","7/30/2019 4:52:55 AM","0x86e793e413f519b450315fcc4b618eb25a3a54a4","0x1178a053efc03b1fd08e74617f516ba9de558ed6","1008.44"
"0x5b1ebf160b5f13c3afc5224adb543e6305a7a02fa5ba7255a486194c8a2b6615","8250720","1564472965","7/30/2019 7:49:25 AM","0x86e793e413f519b450315fcc4b618eb25a3a54a4","0x1207186df60668607f5c69b59169f43923e84a3c","1031"
"0x074b341aafa9dc5d7459f565c93ce214a3e453be224c042101e6cf86200870c8","8269675","1564727813","8/2/2019 6:36:53 AM","0x86e793e413f519b450315fcc4b618eb25a3a54a4","0x604e1cb32c53cb1104dd0e11110d1494eb0fc208","995"
"0xe661f07af985fbe1b8d07548353102c54d3530ebae753614dd6deba941773416","8308749","1565250472","8/8/2019 7:47:52 AM","0x86e793e413f519b450315fcc4b618eb25a3a54a4","0xf255b7aaf284baa7732ff72c5b57a86dcd57b7d1","242.39"
"0x80538352a9f18f78100b5f9bc9ed12794b760e30faa4403d90dc15b7c7d12274","8398833","1566459993","8/22/2019 7:46:33 AM","0x86e793e413f519b450315fcc4b618eb25a3a54a4","0x5524235721103ed2e3d1b00fa46bd7a69150894f","3"
"0x10ef6adabb48ef240fc5d3e15bb9d34b34a3f6ca50f62514025ab2a6bdfaec37","8411419","1566628444","8/24/2019 6:34:04 AM","0x86e793e413f519b450315fcc4b618eb25a3a54a4","0xcb3590bb817855424e5e60fc4c8e38b868eca639","5"
"0x028f0ae61bc15198de76374670fa3fbdb70356d3fcbc8f62fbc958eba8d5304d","8411440","1566628753","8/24/2019 6:39:13 AM","0xcb3590bb817855424e5e60fc4c8e38b868eca639","0x86e793e413f519b450315fcc4b618eb25a3a54a4","5"
"0x152c5779b5767c54515fcc418ae996cc613482d15b17cc9fe9f09c7c66e48a61","8411734","1566633070","8/24/2019 7:51:10 AM","0x3918a0646d2d65a2fb79db3b2fb72fa55b78d7bb","0x86e793e413f519b450315fcc4b618eb25a3a54a4","1998"
"0x03d4deced765864067e2684d28a48f4495fd34260fbfa82e6c684214fcfcee65","8414291","1566667609","8/24/2019 5:26:49 PM","0x11012d22cc1aa4973d850d2dba1c063d1b5d50b2","0x86e793e413f519b450315fcc4b618eb25a3a54a4","50"
"0xc5a8a4e8cd4567fc94c0220fe400e3ba5b16dd2c66a99d88b4fe1b1e8409673d","8420592","1566752445","8/25/2019 5:00:45 PM","0xf472adf5d87950facf21b080271495b3a444b0e2","0x86e793e413f519b450315fcc4b618eb25a3a54a4","380.015684"
"0xfa84a1b22c578f0cde82d4ff8dbd8b87ec5b2dae453f40682ad8414d27fc77e0","8422939","1566783199","8/26/2019 1:33:19 AM","0x2165118f27b434c1053ebc67c28a799fe1397252","0x86e793e413f519b450315fcc4b618eb25a3a54a4","480.939671"
"0xc16cad09d90f85f9ed69506096fc439045d307b81b2bafd4549904ba9d0e8fb4","8423103","1566785578","8/26/2019 2:12:58 AM","0xad680056b2c1bc54b2f47dad6db80de1ae54ce95","0x86e793e413f519b450315fcc4b618eb25a3a54a4","31"
"0xa40e7520e6787e26784c73af6eecf4e6a38b44bda4f66c74476040ae99e7ee46","8424111","1566799206","8/26/2019 6:00:06 AM","0x9e5743e7392ffe473a3d7b7bd90b11faf8f9ed1f","0x86e793e413f519b450315fcc4b618eb25a3a54a4","743.574173"
"0x6fe9daf857e02f0e60ad55e046c293d08b551a6213442e0628dd3f60fcd9a0f6","8425359","1566816310","8/26/2019 10:45:10 AM","0x1721be76d4d9fa35edafd1e59d312dd3b4ca7b20","0x86e793e413f519b450315fcc4b618eb25a3a54a4","700"
"0x6055927cb1af1051e13e51ae48ee233c61fa27de47c1360f2c2587907e0fccca","8425603","1566819373","8/26/2019 11:36:13 AM","0x487abf0f01f5a956b08e48ce8e1d759211324ed8","0x86e793e413f519b450315fcc4b618eb25a3a54a4","495"
"0x8ece9eef6a1caf1c4600d65e82217ed863f8de398be8963c89d6b954c80aa685","8425899","1566823164","8/26/2019 12:39:24 PM","0xf472adf5d87950facf21b080271495b3a444b0e2","0x86e793e413f519b450315fcc4b618eb25a3a54a4","747.74"
"0xbcd1406e665ce8ea6ba55e52464663907dbb88adedc7b984faf4f720bf85c68f","8429768","1566875833","8/27/2019 3:17:13 AM","0x86e793e413f519b450315fcc4b618eb25a3a54a4","0xf260afa627e1214cedcda27d7568ee2acd6f4651","1678"
"0xb8cce7c58d54f4a24de51d8e6058b09775f6315ce2d172a4116c5bb51296a75c","8431801","1566903893","8/27/2019 11:04:53 AM","0x86e793e413f519b450315fcc4b618eb25a3a54a4","0xabe188aad94c99eb82aef73da471ef2d9da05624","4000"
"0x58881b1eb8ddd71ad2a4f953d901297ea24a69cd1214c3fce57e64ab0d509cbd","8436702","1566968950","8/28/2019 5:09:10 AM","0xf472adf5d87950facf21b080271495b3a444b0e2","0x86e793e413f519b450315fcc4b618eb25a3a54a4","384.6"
"0xbed198f409375ef9fcd9423da7fedce3708b92ef871422316bc3c62a7ef00643","8436971","1566972214","8/28/2019 6:03:34 AM","0xcb261e277291c6de85e5ee40cfc992ba11a8bdf6","0x86e793e413f519b450315fcc4b618eb25a3a54a4","51"
"0x363628bc25fcf246bf43f5e73ace802e84a1684343e1d9652112e5eef33f2b80","8439809","1567011063","8/28/2019 4:51:03 PM","0x37095ebeea36f23a35b9c23bd690474439401f8a","0x86e793e413f519b450315fcc4b618eb25a3a54a4","142.75"
"0x698a9e6dbd091c96ecda406d7ea9748538283a887b1077cff1f5f6c4eae64053","8441954","1567039530","8/29/2019 12:45:30 AM","0x0119af2dea5602bb527e2ed38063242ec721287b","0x86e793e413f519b450315fcc4b618eb25a3a54a4","128"
"0xa6c0d7ad1d033d4d03146d07402f1ac58d5cdd0e0e2910bd4f6f2bb1da19df16","8442310","1567044551","8/29/2019 2:09:11 AM","0x0119af2dea5602bb527e2ed38063242ec721287b","0x86e793e413f519b450315fcc4b618eb25a3a54a4","144"
"0xc7d7d85ea9283d62f73f13f61bf92847bccaa3753875df8617cd4e39e7d5bca6","8443381","1567059149","8/29/2019 6:12:29 AM","0x8f844854e18e86a688821a963a596b8c5044e513","0x86e793e413f519b450315fcc4b618eb25a3a54a4","295.861799"
"0xd84bb00a85b4293067bcadb17a7b3897033549f7d699be43c9c960d3ddd5ff6a","8443624","1567062227","8/29/2019 7:03:47 AM","0x3b22344d58abc90896b34542aa280cfb5fd3a93c","0x86e793e413f519b450315fcc4b618eb25a3a54a4","147.691868"
"0xfeeb68f636fd309aaee4688f199cf46d8d58f58f78ff86efa897b82fbfb7b742","8443693","1567063094","8/29/2019 7:18:14 AM","0xd7748f3c29f4b3bea9feb9d9a277eb4687ad645f","0x86e793e413f519b450315fcc4b618eb25a3a54a4","2107.604193"
"0xbe5babf4d14ddaa0ff1aec7835a9a33a8c03235ef8c661431063fd831de3b055","8445503","1567087391","8/29/2019 2:03:11 PM","0x2165118f27b434c1053ebc67c28a799fe1397252","0x86e793e413f519b450315fcc4b618eb25a3a54a4","1106.103375"
"0xec3a44a9ccf645d505b00d4f071659473285d8892dce94d56f60b88a20540a81","8445535","1567087762","8/29/2019 2:09:22 PM","0xf472adf5d87950facf21b080271495b3a444b0e2","0x86e793e413f519b450315fcc4b618eb25a3a54a4","498"
"0xdb8433172f38601ee1fea935b4e96b79761aa037301359bf2107b78507af6bdf","8446428","1567099093","8/29/2019 5:18:13 PM","0xf472adf5d87950facf21b080271495b3a444b0e2","0x86e793e413f519b450315fcc4b618eb25a3a54a4","593"
"0x60e86a521fe514a80426d80a032e25be17120bfdb097d026dae79995c4614419","8448115","1567121943","8/29/2019 11:39:03 PM","0x2165118f27b434c1053ebc67c28a799fe1397252","0x86e793e413f519b450315fcc4b618eb25a3a54a4","366.041963"
"0xcb96929df209bcec9dbf01aa86aab0ca1ff070e6812f945c7fb941698a863556","8448617","1567128598","8/30/2019 1:29:58 AM","0x2165118f27b434c1053ebc67c28a799fe1397252","0x86e793e413f519b450315fcc4b618eb25a3a54a4","308.0223"
"0x66d2546c672bc98c3173675309a964f4f9f1227aa76cd764f08c3b3dba5f9605","8448682","1567129348","8/30/2019 1:42:28 AM","0x63ea2bc60506fd807410f736e2133775efb22d9b","0x86e793e413f519b450315fcc4b618eb25a3a54a4","55"
"0x3594b63f70f0540395a8d845ab4af658e0bff6c935a6d868be9837f2cb74b50a","8448875","1567132049","8/30/2019 2:27:29 AM","0x63ea2bc60506fd807410f736e2133775efb22d9b","0x86e793e413f519b450315fcc4b618eb25a3a54a4","7000"
"0x73c76cad9ceb9573f67c1bf5b5272a64d25bbe0bfb80ddd2a5bb29bd3f6d1d22","8449049","1567134428","8/30/2019 3:07:08 AM","0x58212b5b41a17021800a1e6880e0f80083a9c705","0x86e793e413f519b450315fcc4b618eb25a3a54a4","130004"
"0xb336e5a491dd4354eaeaa56935b9cee933c6ad21a6df9eb772eb14828b60338f","8449855","1567145534","8/30/2019 6:12:14 AM","0xebb7fd4c7e052a514076da87e0ed5e6772c01bfd","0x86e793e413f519b450315fcc4b618eb25a3a54a4","608"
"0xc52496ee7099b70f43a57c08ed0af5f6b5f82546f4409873a2bc49e87e6470b3","8450107","1567148774","8/30/2019 7:06:14 AM","0xcc87e2f247378c4e60d65a2fb3294ad1c1c230d1","0x86e793e413f519b450315fcc4b618eb25a3a54a4","498"
"0xe2a81bcbbcd972a41a5c62db531fda01d0b4ddc7c4844d401c4db00607b25e1b","8450191","1567149856","8/30/2019 7:24:16 AM","0x71e06e259b535300f8b07caba3e6716b196370f3","0x86e793e413f519b450315fcc4b618eb25a3a54a4","275.009634"
"0x4cdb44804e9538cbaab2715eae8b2d5680ef0c192a826e4574fc188f40b2d8b6","8450367","1567152212","8/30/2019 8:03:32 AM","0xcd6a15e433a7bf65c42f3c1d86c7e3fc727a8d93","0x86e793e413f519b450315fcc4b618eb25a3a54a4","299.400417"
"0x4506b20d9afa0f7a7fd38cafc2a0550f394db5f7cd85aaac1da5cedcff0fa1a0","8450431","1567153105","8/30/2019 8:18:25 AM","0x8785d8d9a64a27d19838ce8d51fee5e235446e6c","0x86e793e413f519b450315fcc4b618eb25a3a54a4","298"
"0xb20b51a88bec1a264ba9c8a924331cbaa33800b72a949822f89b19aff9666da3","8450564","1567154915","8/30/2019 8:48:35 AM","0x8b4d8875791d9afdff2db9968d960d1b7ef0ce69","0x86e793e413f519b450315fcc4b618eb25a3a54a4","69.099967"
"0xa0afe1e6394407c71f668b8bc1268852ff62557a4956608070da930ee33734cb","8450652","1567155996","8/30/2019 9:06:36 AM","0x0119af2dea5602bb527e2ed38063242ec721287b","0x86e793e413f519b450315fcc4b618eb25a3a54a4","134"
"0xccbcabf0b1ed5590afc163bc7108b07b9e965d11fcafb211b986a865b5f04e7f","8451375","1567166056","8/30/2019 11:54:16 AM","0x18b11dd69d8e02332753140916df2fc7e1143563","0x86e793e413f519b450315fcc4b618eb25a3a54a4","4198.1597"
"0xc8bc6c19d100520b7e87c6070dc27c87c01769dec01e092d13d939110e9f4d43","8451856","1567172536","8/30/2019 1:42:16 PM","0x8f844854e18e86a688821a963a596b8c5044e513","0x86e793e413f519b450315fcc4b618eb25a3a54a4","848"
"0x284ccd2f29d0f4d629564b23f9b8b4b3989df320949eea9a1813286f6997222c","8452118","1567175777","8/30/2019 2:36:17 PM","0xf472adf5d87950facf21b080271495b3a444b0e2","0x86e793e413f519b450315fcc4b618eb25a3a54a4","2719"
"0x7df3469c28a60a5581521c6e123752dca9272d94c4979dfb7075243e972204b0","8454983","1567214481","8/31/2019 1:21:21 AM","0x86e793e413f519b450315fcc4b618eb25a3a54a4","0x1339e5dc02df664d7d6f14d29166675373f4be67","1685.13"
"0xe98aa1c7682ab21f980b149eea1e360d8a9464d00ea46e7da00d6dc066cac46c","8455231","1567217729","8/31/2019 2:15:29 AM","0x8f844854e18e86a688821a963a596b8c5044e513","0x86e793e413f519b450315fcc4b618eb25a3a54a4","1498"
"0x8228247158929b701b1bacac8a8d0cd44458728e587453509e9942fa3040bdfb","8455507","1567221672","8/31/2019 3:21:12 AM","0x18b11dd69d8e02332753140916df2fc7e1143563","0x86e793e413f519b450315fcc4b618eb25a3a54a4","4462.975516"
"0x93eab9551febf5195dacfda8d6748691a755cc220f050846d505630009166140","8455575","1567222597","8/31/2019 3:36:37 AM","0x2b96162eaa2c1781e868a4d38b0583398abbbab5","0x86e793e413f519b450315fcc4b618eb25a3a54a4","34"
"0x913c3dec9a00131cd4e7458a0ff4f9bd29ba27844f4d23268459a47e5f27fc37","8455708","1567224572","8/31/2019 4:09:32 AM","0x9e5743e7392ffe473a3d7b7bd90b11faf8f9ed1f","0x86e793e413f519b450315fcc4b618eb25a3a54a4","1120.697997"
"0x4acf134c3f4b74916c210567d4341d0ebaa494e5e3cc5f4f080a4db9a02b80bd","8456154","1567230666","8/31/2019 5:51:06 AM","0x86e793e413f519b450315fcc4b618eb25a3a54a4","0x6f9fde66433a74c92f1f2a3c2fcd4073e8091ed6","225.22"
"0x256de4bef094c7fbfa6b158d10a8cfcc2251baff8b58ae5a99ee3dcd3a15e359","8456221","1567231507","8/31/2019 6:05:07 AM","0x50b06a63fffe0dbf44566f0299a1f089928852a0","0x86e793e413f519b450315fcc4b618eb25a3a54a4","239.470633"
"0xab016e8daf281101a6264ab01d110f66fe9be18316f9498b468bc2188dd6add5","8456273","1567232081","8/31/2019 6:14:41 AM","0xf7bd93a1e70b059d2f64c24e93c4bcd24ae5fbc8","0x86e793e413f519b450315fcc4b618eb25a3a54a4","148"
"0xe0b46a79251c384ed86f41836adc1b73030295b2569ff05df1fa59e444eeea51","8456538","1567235749","8/31/2019 7:15:49 AM","0xe37f026b44aaaa09e5833d07c271a7badfae9b79","0x86e793e413f519b450315fcc4b618eb25a3a54a4","1397.000004"
"0x90e9269e349e450b652cc951c746c73fcc73c5ca833f6c8ba10d46d83d77232b","8456860","1567240220","8/31/2019 8:30:20 AM","0x9432e5c955660b3d30f9c89587dca6e89d773e48","0x86e793e413f519b450315fcc4b618eb25a3a54a4","206"
"0x31034ed871393c0441b7a980410ac17826519acdf57bbcaa3bc2d6dbd8b7fd72","8458095","1567256238","8/31/2019 12:57:18 PM","0x86e793e413f519b450315fcc4b618eb25a3a54a4","0x5b40594541e60b6a16b16b239c728252cd8ec8c4","461.21"
"0x389c0c6b3abde9cd9fd39f520704666ddd7acbeeadf5335594c3d6da6c552c5c","8459568","1567276047","8/31/2019 6:27:27 PM","0xf7bd93a1e70b059d2f64c24e93c4bcd24ae5fbc8","0x86e793e413f519b450315fcc4b618eb25a3a54a4","133.428034"
"0x1fa9a8f639d8b39bef2d194b4e9e5d6103b29a087446b8198a52b3530592b4af","8462353","1567313250","9/1/2019 4:47:30 AM","0x86e793e413f519b450315fcc4b618eb25a3a54a4","0x278be1c6ac4a4ca27c757eff88e2a913985847dd","540"
"0xe3d6a3e30c1b0f5d745ea8265150b59e60fbf56bbd0da64fe9e23058dacf720e","8462623","1567317125","9/1/2019 5:52:05 AM","0x86e793e413f519b450315fcc4b618eb25a3a54a4","0x5c861ae1c39819c7af8730b90c857cc7b36f5392","493"
"0xe0fee206bcb885f97273eb90a4c289f4ef967f33d29c07d06ab636bd4d14abb4","8462634","1567317256","9/1/2019 5:54:16 AM","0xdc71e541e8a648032ba664dc43fb0264991d2161","0x86e793e413f519b450315fcc4b618eb25a3a54a4","1385"
"0x66c888da9160b68f3acb2a8f7b65cba8b282319fcdf4826f40b46ddf9d3449dd","8462776","1567318969","9/1/2019 6:22:49 AM","0x319131f781f9b443623927697b43e63790f907c4","0x86e793e413f519b450315fcc4b618eb25a3a54a4","33.5447"
"0xe3d238ce2933839f0536b103e0d68032311f8cc13d209d94f5d0574f57887a56","8463178","1567324456","9/1/2019 7:54:16 AM","0x409c96a6542cffcc51f1a8f72d95497240b9205e","0x86e793e413f519b450315fcc4b618eb25a3a54a4","1000"
"0x94c25821e488b413765abf6b9743138a192fe767f8cd42b07a90ce34fa8fc649","8463986","1567335436","9/1/2019 10:57:16 AM","0x319131f781f9b443623927697b43e63790f907c4","0x86e793e413f519b450315fcc4b618eb25a3a54a4","134.1312"
"0xc9cef5b7f6cdc234d9602a48d02e75d69094fd4d640f284914f5fcd05c4f2935","8464212","1567338853","9/1/2019 11:54:13 AM","0x319131f781f9b443623927697b43e63790f907c4","0x86e793e413f519b450315fcc4b618eb25a3a54a4","4.7234"
"0x1d3ef1c4921bb067b9367675991387a25d6eb5139d1f5be37f257371ce3dc1ac","8464779","1567346791","9/1/2019 2:06:31 PM","0x86e793e413f519b450315fcc4b618eb25a3a54a4","0x2bb6b8bde806cb8b29ac601565d3991d0c808ea8","262.39"
"0x318b54c3b5e6d102e8b3cea0dd6cf90dad50258340562a3144e9132d93454a1a","8467090","1567377899","9/1/2019 10:44:59 PM","0x0c27c6aac5b9b5566b85d029c066b7c1cfa8e7cd","0x86e793e413f519b450315fcc4b618eb25a3a54a4","77"
"0x6afe7b14cf2ccd60bf4b063b38f7fb07e81ba8924bc6968038b0c8314990b975","8467389","1567381686","9/1/2019 11:48:06 PM","0x71685feb7050908a95cad34b2fa11b07bf3f13e4","0x86e793e413f519b450315fcc4b618eb25a3a54a4","414.088765"
"0x4231ffff94140c50a5a958dcb95cf22bb9a21db66cad5ea0f09309da473eedf8","8468041","1567389770","9/2/2019 2:02:50 AM","0x86e793e413f519b450315fcc4b618eb25a3a54a4","0x232c0a4369e991b9f523fff2d9e2cafb993dad5d","289"
"0x9120d2149cd0fb7f50c7e84de1dbcb6eab922ea7ad86f203555d0e5e9be3f566","8468352","1567394010","9/2/2019 3:13:30 AM","0x86e793e413f519b450315fcc4b618eb25a3a54a4","0xd3122a1288ca1f3abaadc21f4a2fbef0467ee851","1286.1618"
"0x09a408d9bb2402d59b37ad8ca8edf9dbd242879b68a57f33a3aac7b2c5bbcad5","8468465","1567395801","9/2/2019 3:43:21 AM","0xad680056b2c1bc54b2f47dad6db80de1ae54ce95","0x86e793e413f519b450315fcc4b618eb25a3a54a4","511.335"
"0xc7f9567147398507dfbc74135b80e762e05610b8ba49da62a87dc041f55e3855","8468685","1567398825","9/2/2019 4:33:45 AM","0x86e793e413f519b450315fcc4b618eb25a3a54a4","0xd6f5ad95912d12a8751734a21ce0a947eb6f3146","259.882"
"0xbfc650e2996eebde4ac42c7d4bf0b139612d73fe0fb663dc31d713fc7bf2e1fc","8469433","1567409100","9/2/2019 7:25:00 AM","0x99991c0ed0ab34bab0449db2e9cc2a58dd0c8436","0x86e793e413f519b450315fcc4b618eb25a3a54a4","814.4374"
"0x65b0a96d700abf9c95d3fa98c1e90907aabba057e07f2ef9f6e4ba08c504c9e7","8469461","1567409586","9/2/2019 7:33:06 AM","0x86e793e413f519b450315fcc4b618eb25a3a54a4","0x0c7cf2966f7af9b06d7c1f7c7c3b8906820a7347","4346.2014"
"0xcb050876255d232d9851e1e1210dc618d7d74d802bb3c1f1b988b34f3efac029","8469490","1567410013","9/2/2019 7:40:13 AM","0x86e793e413f519b450315fcc4b618eb25a3a54a4","0x19b7ec5ed41fb4c89d6f7b2952c5f70c7874e91a","100000"
"0xb9e73ca8683df6858aa7305e3734bf5b91b94d48e0f5f1cc02c4953fd78bcb5c","8469555","1567410920","9/2/2019 7:55:20 AM","0x86e793e413f519b450315fcc4b618eb25a3a54a4","0x30b6e6c9515a3ac45a310e5a55256af01ecf0454","7141.76"
"0xb3761ec3f4b4444ec1f43298bab42de6af5c08e0f00ca3428b067031735d65e0","8469654","1567412020","9/2/2019 8:13:40 AM","0x86e793e413f519b450315fcc4b618eb25a3a54a4","0x17ec26f0b2ae8928fc5599da23a8356e0dcfcf96","13615.5"
"0x42e3e62aa2eadeee69ae52bb9da948890fdc3bacfc7e330b275daa90d7186647","8469826","1567414369","9/2/2019 8:52:49 AM","0x238889b9f1a785b6cc774fdce602430185ea0bb0","0x86e793e413f519b450315fcc4b618eb25a3a54a4","2265.4511"
"0x85c0fb1fa1dcb0366ea7b9e17207810493e44b59d6615a7a968deae454a77cb9","8469923","1567415597","9/2/2019 9:13:17 AM","0x18492754b3304311cbab290eea531725157d30fd","0x86e793e413f519b450315fcc4b618eb25a3a54a4","10"
"0xc054b988966f6ba7729643b4370d3384b493a63749bf85018b58be60141bd550","8470252","1567420102","9/2/2019 10:28:22 AM","0x86e793e413f519b450315fcc4b618eb25a3a54a4","0xbe1537dc6a267b04a76c78e80e815b4dc52f708b","383.02"
"0x237ad1de8d748ec2c0e60d37d0582e2381f0dddbf9aee36686978ee4ca75babf","8470345","1567421345","9/2/2019 10:49:05 AM","0x86e793e413f519b450315fcc4b618eb25a3a54a4","0x663767b34a70f65125e1e77760bd8c0afb682f55","1319.06"
"0xfc0e59520c832162ee409032ad3415e9d8115926ebc2ceadfcaf06514eccc37a","8470352","1567421476","9/2/2019 10:51:16 AM","0x86e793e413f519b450315fcc4b618eb25a3a54a4","0xbed00e0b47244008c8523b91e512807b866f595f","5115.53"
"0x365d8849143ad262e3ca566a329ee587a977fdc6ca4840af81dc84ff92e08e38","8470356","1567421515","9/2/2019 10:51:55 AM","0x86e793e413f519b450315fcc4b618eb25a3a54a4","0xc37e1afde0b1ccd86f909825c2534dde5ce51ed1","13992.9"
"0x9e3a85cd0f8472a43cccffa4bba65e25182808ee0f24d5726cf85d9e9c7d6b53","8470359","1567421568","9/2/2019 10:52:48 AM","0x86e793e413f519b450315fcc4b618eb25a3a54a4","0x038ec5852d7a6c5912f2d03dbb1d3a54fdfcbb96","7234.66"
"0x80271f3aa87f2cedd7db653333dc72da70fa0eb97035fa63992868c86511d879","8470930","1567429611","9/2/2019 1:06:51 PM","0x68e662f79f2b42f4e17c451ddaead9f07ac6d416","0x86e793e413f519b450315fcc4b618eb25a3a54a4","98"
