Txhash,Blockno,UnixTimestamp,DateTime,From,To,Quantity
0x566ebd1a0e47d602dfebc06a2999aefce17b50bcdc5806d75ea062e761a78cab,9193275,1577837045,1/1/2020 12:04:05 AM,0xb5690a0d31ceecc58834a6017da101d6ccb40233,0x529dab7bad9ef1000c3c0d708878c83fc870f7ae,1375.068815
0x4c7e09816ac5475770ad582e22af1bd106dbafce20412bb85472faed79839feb,9193341,1577838040,1/1/2020 12:20:40 AM,0x529dab7bad9ef1000c3c0d708878c83fc870f7ae,0xc7d3f63db1141b20401efc9e549f6985c417cd84,698
0x9af512de3fe100834f8a54679c2abbe58b377b4130770e27e417caa1c1ce62e5,9193460,1577840005,1/1/2020 12:53:25 AM,0x529dab7bad9ef1000c3c0d708878c83fc870f7ae,0xba1ce6b3b09637f69e69b127c5ba726b0bc559db,296.143518
0x3fcf97f5b1c9a9c20435a70b3d709354309659e7bc516acaf2379cd7e5a75ec3,9193610,1577842783,1/1/2020 1:39:43 AM,0x529dab7bad9ef1000c3c0d708878c83fc870f7ae,0xe56711d4054f5d5862ba7589aa614da10b223bfb,597.58842
0xfd96ca9edd6044754db1beb1aa6bc56f901bb2c2b57efd0ea7eeb49cd8ee4a7e,9193649,1577843500,1/1/2020 1:51:40 AM,0x09d083ca583ddb2ff4fbe4ceb819f3d0fa687dd3,0x529dab7bad9ef1000c3c0d708878c83fc870f7ae,400
0xe3608668aaf176e5e1a13f73662573688eccb6c91b131f983bd261d903c6bba2,9193785,1577845813,1/1/2020 2:30:13 AM,0x529dab7bad9ef1000c3c0d708878c83fc870f7ae,0x6a88e10117157dab91370075e26c774a7bee3be2,179.2368
0x03f30beb48029642b72e83cec40d7f4cdac753e8b40e1ef03c7d3ab832b3e3a3,9193805,1577846174,1/1/2020 2:36:14 AM,0x529dab7bad9ef1000c3c0d708878c83fc870f7ae,0x8e1df3698920f7a6b7e6e9ffd34faea274f0f380,92.964
0xea286a091d4ed3236a32bdacd15f08733e4e51c6607e2ec5e8c6e1a24df5d609,9193889,1577847804,1/1/2020 3:03:24 AM,0x529dab7bad9ef1000c3c0d708878c83fc870f7ae,0x40f1021d9cfd916841e0b7e42b21318664fb4139,28.013821
0x4cb8baa7be1975090f163b4b0731c3a57491db03ab355efd65067f222e0983dc,9193889,1577847804,1/1/2020 3:03:24 AM,0x529dab7bad9ef1000c3c0d708878c83fc870f7ae,0x8d0890e1dd7a3f589ceea0848197456626afa139,545
0xa85fe99b862ae9302e05f399d742dc355a41920687d36ce08e888fc55a69ab6d,9193909,1577848180,1/1/2020 3:09:40 AM,0x529dab7bad9ef1000c3c0d708878c83fc870f7ae,0xd80ed516adb1057cf087a8b2f6b846410b1b29b7,1933.139236
0x3b4df4804583b659df194daa5b13a94c4ba0f59ed95816a9372d480707ea759d,9193909,1577848180,1/1/2020 3:09:40 AM,0x529dab7bad9ef1000c3c0d708878c83fc870f7ae,0x41981fb4f0b79593bafc89ad43732ab170ea2c02,1938.013831
0xf14a5d85e06465760686ebf74b3ff46f2489eb11f86b8fd324d6c4cae7e73be5,9193952,1577849156,1/1/2020 3:25:56 AM,0x529dab7bad9ef1000c3c0d708878c83fc870f7ae,0xbf7f446319daf6db3688189930b7874a7fba028b,550
0x7933a4860123d5f87a031dd58b9ebbedaef74a667af7dff11365f50461b0946d,9193968,1577849494,1/1/2020 3:31:34 AM,0x529dab7bad9ef1000c3c0d708878c83fc870f7ae,0x654941f0c53c720ac948a4a4b6e977afbb424444,241.546845
0x63ba7286c57b8fd4d319ba429c68ebb516cbf52d8e070c629825a0aba5926a2d,9194124,1577852444,1/1/2020 4:20:44 AM,0x529dab7bad9ef1000c3c0d708878c83fc870f7ae,0xf8f5826f9c69e1d663a861f3b31ebb73a1f204f1,119
0x6c0bf072f0c1e1d38243627df8cef5fc847667210fd8ce93fc7090b3ad7e7c8e,9194124,1577852444,1/1/2020 4:20:44 AM,0x529dab7bad9ef1000c3c0d708878c83fc870f7ae,0xe70fe35341db16891348d85a8d8e05a935748389,264.788419
0x1b6228e58ef8bade13ec1181364803ba77ddc2c9aad53e6aff1655257673ef17,9194124,1577852444,1/1/2020 4:20:44 AM,0x529dab7bad9ef1000c3c0d708878c83fc870f7ae,0xc309a3c6de728121c15f742124e550446f1f42cb,147.234199
0xeba83dd9bd2ea8813af983fabcd221fd7a0a9a834c1c4e9e8b51ac6166c384cb,9194124,1577852444,1/1/2020 4:20:44 AM,0x529dab7bad9ef1000c3c0d708878c83fc870f7ae,0xc309a3c6de728121c15f742124e550446f1f42cb,115.750397
0xb67bf3489d32f98fe9eb7ae9918be76fe7ded224d1a9692e092c3d6131bb5c7a,9194174,1577853352,1/1/2020 4:35:52 AM,0x529dab7bad9ef1000c3c0d708878c83fc870f7ae,0xc91d1ed1328dfeaa11871a842fb1342d9ebc4d67,1211.510167
0xb2b4239f622c70e4330cae18c4435750869886876ec311f6c0f7980a86408f1c,9194174,1577853352,1/1/2020 4:35:52 AM,0x529dab7bad9ef1000c3c0d708878c83fc870f7ae,0x583ca59d24369c22f5c35621c401ce2f6e884c0a,615.98
0x19e5a3e4ad923bf6a6f56c2d13f54950e2a11be37081460c4584a6a7de60a1c5,9194262,1577855131,1/1/2020 5:05:31 AM,0x529dab7bad9ef1000c3c0d708878c83fc870f7ae,0x351d6dc374ed6b060e8952a63af3f01b75515528,1228
0x2165a064d3c343a7503f2e6be110736f2d58ba781c4bbb0112e8bb7986d9835e,9194359,1577856744,1/1/2020 5:32:24 AM,0x529dab7bad9ef1000c3c0d708878c83fc870f7ae,0x04dd90430e68a3194a4d17acb767ec1364c96de6,352.495153
0x24325e216234d083a00f818d55b36e2e86a9259434e8b9e08245830b7cc7987f,9194379,1577857028,1/1/2020 5:37:08 AM,0x03153805fddfc1c43ec5e92a7279fbd33b6cdb56,0x529dab7bad9ef1000c3c0d708878c83fc870f7ae,400
0xb45517d2defa6985c421c6c99bccbc555551034828323ec5643d16b826527700,9194408,1577857653,1/1/2020 5:47:33 AM,0x2dae9c1048dacde0c632964ffa1187e0e3f8a02a,0x529dab7bad9ef1000c3c0d708878c83fc870f7ae,115.3
0xd9c3b576180301c2913b326cfe95c07c871520f98ad3e2f21216d42b67a8b6f8,9194426,1577857960,1/1/2020 5:52:40 AM,0x529dab7bad9ef1000c3c0d708878c83fc870f7ae,0x345e473a21c44a454f0ae9f6692e98ef52744e61,52.4908
0x6530edfe7accdac5e47bb7354617da93c4a83862be4a0f8c27369908de56dcef,9194426,1577857960,1/1/2020 5:52:40 AM,0x529dab7bad9ef1000c3c0d708878c83fc870f7ae,0x1888b67999b92ab522f033bd955074c0e8030fc1,7.915212
0x2a0ed330113d09ee191096dac905221f8ac93dd71a68b24ed1196af3a68871ea,9194458,1577858466,1/1/2020 6:01:06 AM,0x529dab7bad9ef1000c3c0d708878c83fc870f7ae,0x50fa0c06586f9702459452cfb32540279371c30e,507.7
0x52fa4e6b5c4ab61cdb018576589a4315f4b1a8c848574a6e808e6197360fb889,9194505,1577859138,1/1/2020 6:12:18 AM,0xb9280ca000a9c9fd0fb61082f1ec4d535b3d5d6b,0x529dab7bad9ef1000c3c0d708878c83fc870f7ae,679
0x9f21c27764ab579101b3e597ab82efba4b801d56f9e08fb337e0f3780488a85e,9194603,1577860729,1/1/2020 6:38:49 AM,0x529dab7bad9ef1000c3c0d708878c83fc870f7ae,0xbc49339b53dfe795f116764df575ef425f90a36d,350
0x16a95c5d32972389e25d9417f7d65168c8e88c15ab8d8050ecebe3dd80a367ff,9194603,1577860729,1/1/2020 6:38:49 AM,0x529dab7bad9ef1000c3c0d708878c83fc870f7ae,0x8e19c6c4a0a7fa01730dea96a60a1eb818f9c019,97
