Txhash,Blockno,UnixTimestamp,DateTime,From,To,Quantity
0x141a0ed5459524c81626a3fedf15575a3d3dad0e3d0c0b010c1b7e862ed13c17,8062299,1561939327,7/1/2019 12:02:07 AM,0x639819d19a8c2474ae500c632ec17e9c1f250982,0x6efb20f61b80f6a7ebe7a107bace58288a51fb34,1242.7
0x05b554a3e3e5296a2b49dfd9490ce3a987a7f4d6048a7babb689b4333fc07c12,8062345,1561939931,7/1/2019 12:12:11 AM,0xf22336f4e685c06f2f553920bd625e0de178cd8b,0x6efb20f61b80f6a7ebe7a107bace58288a51fb34,413.0023
0x7f03f97e0e161a427aee2a12b7b7ee4de7536114737d598f7107c6ec1982850c,8062403,1561940735,7/1/2019 12:25:35 AM,0x6efb20f61b80f6a7ebe7a107bace58288a51fb34,0xe802a0f8205f11f930a467acbe06140c9448be72,5017.35
0x86b6ca49e32d5848670b20c99d65fccafe8e13d3ac22feed97d6396a4df80899,8062441,1561941349,7/1/2019 12:35:49 AM,0x6efb20f61b80f6a7ebe7a107bace58288a51fb34,0x18e139d907a750b0b6aa26c777dbdae9b7c51616,27669.69
0x1aff0b9959cf4eb9f1f1aed418a3b1e1d16b888ffd6cdab067e197f53f775fab,8062443,1561941367,7/1/2019 12:36:07 AM,0x6efb20f61b80f6a7ebe7a107bace58288a51fb34,0x46cb2f1b445f7904074fd9470e97e2fc51fbe5de,8979.35
0xa33889b073376ef26666da0fc8c901a1621652a4370e1bd62d6678a8bb658def,8062454,1561941483,7/1/2019 12:38:03 AM,0x46cb2f1b445f7904074fd9470e97e2fc51fbe5de,0x6efb20f61b80f6a7ebe7a107bace58288a51fb34,8979.34
0x76bd6a377c475f2177b9d41dcda1e6cb74121d2a40da562c673e00efab81d291,8062479,1561941806,7/1/2019 12:43:26 AM,0xf8702543b869b2e739a404884dfd3efb13dfdd9b,0x6efb20f61b80f6a7ebe7a107bace58288a51fb34,2498
0x27774427490526fd7ef3cac5465271595ba0e5e5e4c8a5cc65deacbb3d679a64,8062572,1561943082,7/1/2019 1:04:42 AM,0x35bcb2fa53fc9824a3069f25043441e3e32f4934,0x6efb20f61b80f6a7ebe7a107bace58288a51fb34,2000
0xf354764df47419258061c836b6178ef080b09e38c0b495a9dfed3b8a545614bd,8062672,1561944297,7/1/2019 1:24:57 AM,0x38205a824bce2f790cc7b10defe35cb842ec92e5,0x6efb20f61b80f6a7ebe7a107bace58288a51fb34,500
0xf8a8953f379e82750722e118f443ccfa8b36d205bec3adaa5cf39f93f28e6c66,8062713,1561944961,7/1/2019 1:36:01 AM,0xdd0a82cdce81660ff33336ed488564bf9e4939c0,0x6efb20f61b80f6a7ebe7a107bace58288a51fb34,1461.777537
