"Txhash","Blockno","UnixTimestamp","DateTime","From","To","Quantity"
"0xd36b798f989a1b216ba29357dc62729eeb5d8e8900b0f2ff245d52e495dc4902","8653644","1569894462","10/1/2019 1:47:42 AM","0xbf9265cc324e6e2ae8624fb584b1636d3bc00ff3","0x583386f84c25ae5d103beee69d9bf476f4d84bc8","475.622895"
"0x5abe310d7e72c70baa3785de16c5606b90f3ce77fdf7a803b37304ae6813702b","8654108","1569900689","10/1/2019 3:31:29 AM","0xbf9265cc324e6e2ae8624fb584b1636d3bc00ff3","0x9f44544572a06b9da5b08d797db16e875f974578","77.994721"
"0x1136ff1fed1ea51ca238e3fa26233e5a4e329118f9a025afc1d5b336c70bbe91","8654581","1569907048","10/1/2019 5:17:28 AM","0xbf9265cc324e6e2ae8624fb584b1636d3bc00ff3","0xd221fb22a34d4e4b235a1aa0617ca6c15345581f","1135.621741"
"0x445f478bb6e4488d21b8d529dc30d7e52e27d37f3f200033a3ff765de5306633","8654697","1569908573","10/1/2019 5:42:53 AM","0xbf9265cc324e6e2ae8624fb584b1636d3bc00ff3","0x73fdc81cd7082ec302e1a8043d31faedfe786e9f","998.322432"
"0xbde98378facc79d9869cac27d60bc4bedce86b1dea44d183628b6b2018184a27","8654759","1569909309","10/1/2019 5:55:09 AM","0xbf9265cc324e6e2ae8624fb584b1636d3bc00ff3","0x6447c1916461e815960169c2b14fdba8b45d19bd","233.105333"
"0x39e5cb58a79ff476013345814da4a086db5297dd059ecd6817a8c4292438f027","8655077","1569913688","10/1/2019 7:08:08 AM","0xbf9265cc324e6e2ae8624fb584b1636d3bc00ff3","0x3050a667cbfd4a97d71fdeb9004fe52ee2c78529","82.518048"
"0x4bd72f2300f0651ab9e3e6d3ee0f798534ba566782e77d1ae206f434ffd982ed","8655160","1569914844","10/1/2019 7:27:24 AM","0xbf9265cc324e6e2ae8624fb584b1636d3bc00ff3","0xe9144993211abd4a117d97bdc0f43c2cbda5e647","698"
"0xf9b0223eabfcb4599c4ff8367e35eafef68ca374c18e5f410522e26ed12e5812","8655184","1569915275","10/1/2019 7:34:35 AM","0xbf9265cc324e6e2ae8624fb584b1636d3bc00ff3","0xe9144993211abd4a117d97bdc0f43c2cbda5e647","790.999778"
"0xcef32fed6d9fd9897fb33e43247f72c1e3626f99102b3d7878343442dafa0082","8655417","1569918641","10/1/2019 8:30:41 AM","0xbf9265cc324e6e2ae8624fb584b1636d3bc00ff3","0x1e77ec4fc5c568e613f1a46c75603310b44d0097","61.362399"
"0x3eb30057622cc402285cef23dde0828d9e0cc9b94e0d44683b51c3cab250e4fc","8655895","1569925130","10/1/2019 10:18:50 AM","0xbf9265cc324e6e2ae8624fb584b1636d3bc00ff3","0x7eb828c4cece85a74ec16fc1dd4cbcebbf6fc51c","100"
